TRIFD,ID,ADDRESS
05491HRCLSPANTO,1408,100 PANTON RD VT 05491
06382STNCN125DE,1617,125 DEPOT RD CT 06382
06457MHWKM1270N,1660,1270 NEWFIELD ST CT 06457
0646WTHLSZ1145R,1675,1145 ORONOQUE ROAD CT 06461
0670WCRTSP97SHA,1806,97 SHARON ROAD CT 06705
07014TTVNC100KI,1918,77 RIVER RD NJ 07014
0703WCLNSL1515E,1953,1515 E LINDEN AVE NJ 07036
07073DBSCHUNION,1997,UNION AVE & DUBOIS ST NJ 07073
07095LCNBL11CRA,2032,11 CRAGWOOD RD NJ 07001
0743WRGSST5IRNH,2106,5 IRON HORSE ROAD NJ 07436
07504LPCHM20719,2123,207 19TH AVE NJ 07504
07544KRKRC1EAST,2135,1 E 11TH ST NJ 07524
07728NSTLF61JER,2178,61 JERSEYVILLE AVE NJ 07728
07657CLRTP101RA,2163,101 RAILROAD AVE NJ 07657
01453LPHWR128TO,337,128 TOLMAN AVE MA 01453
03906HSSYSDYERS,1235,38 DYER ST EXTENSION ME 03906
04430GRTNRMAINS,1323,50 MAIN ST ME 04430
06110NTMGC111VA,1557,111 VANDERBILT AVE CT 06110
02816CLRNT500WA,884,500 WASHINGTON ST RI 28165
6008WCRPKM11ASB,22150,1001 ASBURY DR IL 60089
60090CMMRC1444S,22155,1444 S WOLF RD IL 60090
60101MRCNP1772A,22188,1772 ARMITAGE COURT IL 60101
60202CNHFF221LE,22456,2021 LEE ST IL 60202
6008WMRCNB355BI,22151,3505 BIRCHWOOD DRIVE IL 60085
60090WLNDM567NO,22172,567 NORTHGATE PKWY IL 60090
6009WVSNDS9SCHA,22181,900 S. CHADDICK DRIVE IL 60090
60106NRTHW88IND,22216,880 INDUSTRIAL DR IL 60106
6012WCHMST934NA,22264,934 N OAKLAWN AVE IL 60126
60139DPGMC99INT,22294,99 INTERNATIONALE BLVD IL 60139
6013WJSTMN9233K,22303,9233 KING ST IL 60131
60409KSPCL215ED,22468,2150 E DOLTON RD IL 60409
6010WGCMMD15SWE,22225,1005 S WESTGATE ST IL 60101
6011WNFDWR338WU,22240,338 WURLITZER DRIVE IL 60115
60130DRCNC7400W,22271,7400 W IND US TRIAL DR IL 60130
60131PLSRN9901W,22282,9901 W PACIFIC IL 60131
60135GRNLT702WM,22293,702 W MAIN ST IL 60135
60152THVLS1400N,22334,1400 N STATE ST IL 60152
60164HTMPN310SW,22357,310 S WOLF RD IL 60164
6016WDYNMC1725N,22362,1725 N. 33RD AVENUE IL 60160
60185HLBLC1400N,22410,1400 NUCLEAR DR IL 60185
60409SHLND142ND,22470,14303 PAXTON AVE IL 60409
60410VNDNBI55AR,22479,24708 W DURKEE RD IL 60410
60411RVRDL220EA,22493,220 E 17TH ST IL 60411
6042WNDSTR1688S,22521,16880 S LATHROP AVE IL 60426
6053WGSTPC2125S,22711,2125 S. ROCHESTER DRIVE IL 60538
60617MRBLH3245E,22784,3245 E 103RD ST IL 60617
60645CCRTT3550W,22886,3550 W PRATT IL 60712
60647BRTLW2320W,22889,2300-2320 W FULLERTON AVE IL 60647
61074LKYMN64PEN,23034,6400 PENN AVE IL 61074
6108WSTCMB274WE,23057,2704 WEST LEFEVRE ROAD IL 61081
61109MPHNL13CAP,23091,1300 CAPITAL DR IL 61109
6110WTRGTL2433F,23098,2433 FREMONT ST IL 61103
61360JHNBW524EU,23190,524 E UNION ST IL 61360
61550PRCLC1651N,23236,1651 N MAIN ST IL 61550
61602CHMCL2400S,23255,2400 SW WASHINGTON ST IL 61602
61944MCNCX2121S,23341,2121 S MAIN ST IL 61944
6204WGTWYP2CENT,23373,20 CENTRAL INDUSTRIAL DRIVE IL 62040
62832HCKSLMILLE,23541,845 N HICKORY ST IL 62832
62953LCTRC2100P,23566,2100 PORTLAND RD IL 62953
62982MRCNMFERRE,23582,FERRELL RD IL 62982
63111SPLYM300EA,23696,300 EAST PRIMM STREET MO 63111
60143FPMHT1349W,22321,1349 W BRYN MAWR AVE IL 60143
60193MRCRY121SM,22450,1201 S MERCURY DR IL 60193
60434CTRPLROUTE,22529,2200 CHANNAHON RD IL 60436
60446NNPHS1319M,22576,1319 MARQUETTE DR IL 60446
6044WCLMTC19697,22582,19600 97TH AVE IL 60448
60505KLMSS2250W,22650,2250 WHITE OAK CIR IL 60502
60510LYMPC1020O,22670,1020 OLYMPIC DR IL 60510
6053WCTSXX4925I,22710,4925 INDIANA AVE IL 60532
60566MCRSRWARRE,22732,150 W WARRENVILLE RD IL 60563
60609CRWFR4165S,22750,4165 S EMERALD AVE IL 60609
60609RNMNT329WP,22761,329 W PERSHING RD IL 60609
6060WSHLND1556W,22766,1556 WEST 43RD STREET IL 60609
60623SPLTN2136S,22814,2136 S SAWYER IL 60623
60639CHRLS2645N,22870,2645-65 N KEELER AVE IL 60639
6063WKNNYC531W6,22879,5031 W 66TH ST IL 60638
6080WSGRHT12WES,22939,1120 W 119TH ST IL 60643
60921NCHLSRT24E,22964,32140 E. 830 NORTH RD. IL 60921
61021LLDLC1088C,22989,1088 CORREGIDOR RD IL 61021
61068LLNSR19STE,23020,1900 STEWARD RD IL 61068
6108WJMCPR1JAMC,23054,1 JAMCO WAY IL 61080
6108WJMCPR624QU,23055,624 QUALITY LANE IL 61080
61131CLNTN6701C,23119,6701 CLINTON RD IL 61111
61132BRBRC1354C,23120,1354 CLIFFORD AVE IL 61111
61264GRPSP735TH,23147,7300 50TH ST IL 61264
61265THGRG12137,23152,121-37TH ST IL 61265
61364WNSLL901NS,23198,901 N SHABBONA ST IL 61364
61491FMCCRHWY17,23218,11522 TOWNSHIP ROAD 700 N IL 61491
61727THRLLRRNOR,23276,10000 TABOR RD IL 61727
6183WLSTMP51JUN,23315,510 JUNCTION AVE IL 61832
6183WTTNWH12BAH,23318,1020 BAHLS ST IL 61832
62048CNCNC2150S,23369,2150 S DELMAR AVE IL 62048
6204WTBCTY25E23,23377,2500 E 23RD ST IL 62040
62095BPMCW335SO,23389,335 S OLD ST LOUIS RD IL 62095
62220KTTLR264LD,23411,2640 OLD FREEBURG RD IL 62220
62263GRWMR17815,23433,17815 MOCKINGBIRD RD IL 62263
62269LNDSN610ES,23436,610 E STATE ST IL 62269
6262WMCPNN143BR,23511,14300 BRUSHY MOUND RD IL 62626
62812MRTHN42SPA,23536,420 E. SPANI ST IL 62812
62830RYLFBRTE13,23539,312 DUNCAN LN IL 62830
62864VNXCL1700S,23554,1700 S SHAWNEE ST IL 62864
6296WPNNLM1117N,23580,1117 N 2ND ST IL 62966
63042GKNRS142JS,23603,142 JS MCDONNELL BLVD MO 63042
63045MNSNT3481R,23616,3481 RIDER TRAIL S MO 63045
6304WFRDWB235CR,23625,2305 CREVE COEUR MILL RD MO 63043
63088BSRBNFOURT,23653,401 MARSHALL RD MO 63088
63103DNNSC2700P,23670,2700 PAPIN ST MO 63103
63111LMXFL6100S,23693,6100 S BROADWAY MO 63111
63366HTCHNCANNO,23790,600 CANNONBALL LN MO 63366
6338WWHSKP13ENT,23810,130 ENTERPRISE DR MO 63385
63468CRRCP516WE,23827,101 S DOUGLAS MO 63468
63801SKSTN1551W,23875,1551 W WAKEFIELD ST MO 63801
64127FRDRC4840E,24009,4840 E 12TH ST MO 64127
64128FRMNT3805V,24010,3805 EMANUEL CLEAVER BLVD MO 64128
6415WNRTHK4NWBA,24050,400 NW BARRY RD MO 64155
64503LFLNF2811S,24074,2811 S 11TH ST MO 64503
64633RCHRDHWY65,24104,25584 HWY 65 MO 64633
6504WSGBCH974HA,24192,1068 SSR-KK MO 65047
65565RNSNT552IN,24304,552 INDUSTRIAL DR MO 65565
65608MRSNL1400N,24309,1400 LYLE STREET MO 65608
6060WZNGCH2525A,22770,2525 OAKTON ST IL 60202
60633WLDDT1855E,22848,1855 E 122ND ST IL 60633
6107WZNGRD4896M,23042,4896 MCCURRY RD. IL 61073
61354JMSHR17UNI,23184,17 UNITYTE DR IL 61354
61552CTRPLOLDGA,23237,OLD GALENA RD & CEDAR HILL IL 61552
61554QKRTS1650S,23242,1525 S SECOND ST IL 61554
6155WMLTXC424WE,23248,424 W EDGEWOOD CT IL 61550
61820DVNCD3206F,23296,3206 FARBER DR IL 61822
62060DMNDP5CAIN,23381,5 CAINE DR IL 62060
6206WSTLSS2ACCE,23385,2000 ACCESS BLVD IL 62060
62201THYLPMONSA,23395,501 MONSANTO AVE IL 62201
62301PRRFR415N2,23450,415 N 24TH ST IL 62301
62442RWFND147WC,23474,147 W CUMBERLAND ST IL 62442
62650MBLCH500ES,23516,500 E SUPERIOR AVE IL 62650
6280WCHMPN2SUTH,23531,200 S 4TH ST IL 62806
62959LNCRPRTE14,23569,6658 RT 148 IL 62959
63080PLYNC204IN,23646,204 INDUSTRIAL DR MO 63080
63357WRCMN1401H,23785,13497 STATE HWY. D EAST MO 63357
63382HRBSNBOOKE,23805,1000 BOOKER ST MO 63382
63467TRFFCHIGHW,23826,13213 HWY 79 MO 63401
63755LNCNC319WM,23863,319 W MAIN MO 63755
6408WWHSTL518SU,23956,518 SOUTH WALKER STREET MO 64080
64116CKPNT919EA,23972,920 E 14TH AVE MO 64116
6442WMZNMS9431H,24057,9431 HIGHWAY T MO 64421
64501HLLYR402NO,24066,402 N 3TH ST MO 64501
6450WBZYMN61STC,24093,6010 STOCKYARDS EXPY MO 64504
6468WTRNTN21W6T,24114,210 W 6TH ST MO 64683
64701CHMSY1701V,24115,1701 VINE ST MO 64701
64772SRMYCRT3BX,24134,RTE 3 BOX 77 MO 64772
64804JSPRP3877E,24153,3877 E 27TH ST MO 64804
65084GTSRB1001P,24198,1001 PETTY DR MO 65084
65240BCHNC1190E,24229,1190 E SWITZLER MO 65240
65254BBMNN400IN,24234,400 INDUSTRIAL DR MO 65254
63077STCLR225ST,23643,199 ST CLAIR INDUSTRIAL DR MO 63077
64060VRFRM303WM,23934,303 W MAJOR MO 64060
6308WMRMCG1INDE,23657,1000 INDEPENDENCE DR MO 63080
65202MRCNR2100N,24217,2100 NELWOOD DR MO 65202
61364PLYMT1209E,23194,1209 E 12TH ST IL 61364
62040HDTMN10NOR,23359,10 NORTHGATE INDUSTRIAL DR IL 62040
39309SNVYN429AL,13255,255 ROSENBAUM AVE MS 39309
3932WMMCMT5935H,13261,5935 HIGHWAY 493 MS 39328
39341DLTBRHIGHW,13269,14404 HIGHWAY 14 MS 39341
39345SCCRPHIGHW,13273,9098 EASTSIDE DR EXT. MS 39345
39350WTCRCHWY19,13279,931 HERMAN ALFORD MEMORIAL HWY MS 39350
3958WBLLNG9BAYU,13403,601 BAYOU CASOTTE PKWY MS 39581
40004NWCMB1360E,13467,1360 E JOHN ROWAN BLVD KY 40004
39401HTTSB1510S,13294,1510 S EDWARDS ST MS 39401
3956WBYCNC559IN,13390,5509 IND US TRIAL BLVD MS 39568
39571DPNTD7685K,13394,7685 KILN DELISLE RD MS 39571
3962WBRKHV149AU,13411,149 AUBURN DR SW MS 39629
39705DMTRP962LD,13438,9620 OLD MACON RD MS 39705
40065PRLLH11ISA,13494,1101 ISAAC SHELBY DR KY 40065
40210KLLYT1445S,13531,1445 S 15TH ST KY 40210
40391NTRNT1100E,13674,1100 ENTERPRISE DR KY 40391
3955WRSHGS1321H,13376,13201 HWY 63 N MS 39552
39756NRTHMABERD,13455,10068 SUMMIT DR MS 39756
40121SRMYRBLDG7,13511,125 6TH AVE STE 320 IMSE KNX PWE KY 40121
40209RLNCN4730C,13524,4730 CRITTENDEN DR KY 40209
40211LSVLL4510A,13543,4510 ALGONQUIN PKWY KY 40211
40214BYLSG6310K,13558,6310 KENJOY DR KY 40214
40216LSVLL3920K,13570,3920 KRAMERS LN KY 40216
40217PRTNT2441S,13577,2441 S FLOYD ST KY 40209
40225GPPLNAPPLI,13598,4000 BUECHEL BANK RD KY 40225
40383GTPRD1000T,13659,1000 TYRONE PIKE KY 40383
40383GTPRD900TY,13660,900 TYRONE PIKE KY 40383
4047WGCFLT21DUN,13706,201 DUNCANNON LN KY 40475
40511SQRDC1601M,13725,1601 MERCER RD KY 40511
41006DRVLMRTE1B,13752,9043 HWY 154 KY 41006
41008DWCRNUSHIG,13754,4770 US HWY 42 KY 41008
41017HSCHM125MA,13761,1025 MARY LAIDLEY DR KY 41017
41022KCNDS7375I,13768,7375 INDUSTRIAL RD KY 41042
41042MRCNS8055P,13784,8055 PRODUCTION AVE KY 41042
41042WLDNG8535D,13794,8535 DIXIE HWY KY 41042
4105WPRSTR5837M,13822,5837 MARY INGLES HWY KY 41059
41076FSCHR111IN,13825,1188 INDUSTRIAL RD KY 41076
41465CNTNNHWY46,13859,HWY 460 CONTINENTAL DR KY 41465
42029NRTHSPOBOX,13882,1035 SHAR CAL RD KY 42029
42164SMTML2687O,13966,2687 OLD GALLATIN RD KY 42164
42240SMRML315QU,13985,315 QUINTIN CT KY 42240
4224WDGLST26CMM,13991,206 COMMERCE CT KY 42240
4233WKNMRC759ST,14027,7590 STATE ROUTE 181 N KY 42330
42348CNTRY1627S,14033,1627 STATE RT 3543 KY 42348
43040THGDY13601,14163,13601 IND US TRIAL PKWY OH 43040
4307WWDMNN7WEST,14193,700 W CT ST OH 43078
43081VCMSM213EB,14195,213 E BROADWAY AVE OH 43081
4311WSFDLM2591U,14211,25910 US 23 OH 43113
43325GLNGR3785C,14337,3785 CARDINGTON-IBERIA RD OH 43325
4333WLBRCT3975M,14348,3975 MORROW MEADOWS DRIVE OH 43338
43502BLJXN125TA,14402,125 TAYLOR PKWY OH 43502
43526DTRCH761WH,14439,761 W HIGH ST OH 43526
43551CSTRT8000C,14460,8000 CHRYSLER DR OH 43551
43811RSHGS4721C,14575,47201 COUNTY ROAD 273 OH 43811
43812FCNCX111NO,14581,111 N 14TH ST OH 43812
44460MRCNS605SE,15234,605 S ELLSWORTH AVE OH 44460
40213GRNLT4601E,13554,4601 E INDIAN TRAIL KY 40213
40216LSVLL5252C,13571,5252 CANE RUN RD KY 40216
4021WQKRTK313MI,13595,3130 MILLERS LN KY 40216
40701CTCST1CTAB,13737,100 CTA BLVD KY 40701
4074WWRLDF5FARI,13744,500 FARISTON RD KY 40744
41042MZKCR8025P,13786,8025 PRODUCTION DR KY 41042
41114CTLTTPOBOX,13842,11631 US RT 23 KY 41129
4200WPRCSN1231S,13874,1231 S 3RD ST KY 42003
4200WRGSSL5BETH,13875,500 BETHEL STREET KY 42003
42041BRKPR3855H,13893,3855 HWY 51 KY 42041
42071BRGGS110MA,13903,110 MAIN ST KY 42071
42101TRCDC140NG,13926,140 GRAHAM AVE KY 42101
42164SMTML796SM,13967,796 SMITHS GROVE RD KY 42164
42301HSNRJ3094M,14004,3094 MEDLEY RD KY 42301
42320NNDST1TECH,14020,10 TECHNOLOGY PL KY 42320
42701DWCRN760HO,14093,760 HODGENVILLE RD KY 42701
4270WPRCSN125BU,14105,125 BUDCO LN KY 42701
43056KSRLMROUTE,14175,600 KAISER DR OH 43056
43160CRTCC2351K,14245,2351 KENSKILL AVE OH 43160
43207MTLMP1515U,14264,1515 UNIVERSAL RD OH 43207
43220VNSDH925OL,14284,925 OLD HENDERSON RD OH 43220
43351BRDGS245CO,14355,245 COMMERCE WAY OH 43351
43402CPRND1175N,14363,1175 N MAIN ST OH 43402
43402DWTTM213SW,14365,2130 S WOODLAND CIR OH 43402
43413RMTCN436NE,14375,436 N ENTERPRISE OH 43402
43416BRSHWSOUTH,14376,14710 W PORTAGE RIVER S RD OH 43416
43450MDNMN615BI,14390,615 BIERLEY RD OH 43450
43460LCTRP63DIX,14394,63 DIXIE HWY OH 43460
43515BNTNG200VA,14427,200 VAN BUREN ST OH 43515
43515NRTHS6767C,14429,6767 COUNTY RD 9 OH 43515
43616CLTNC1400O,14520,1400 OTTER CREEK RD OH 43616
4370WTHBLC34JIM,14549,3400 JIM GRANGER DR OH 43701
43725LMCST804BY,14558,804 BYESVILLE RD OH 43725
44004DTRXC1100N,14618,1100 STATE RD OH 44004
44017LRNCK640NO,14651,640 N ROCKY RIVER DR OH 44017
44022TNPRD16824,14665,16824 PARK CIRCLE DR OH 44023
44062GLDKY14910,14737,14910 MADISON RD OH 44062
4408WMTLLC2368E,14796,2368 E ENTERPRISE PKWY OH 44087
44094FSNNC4711T,14809,4711 TOPPS INDUSTRIAL PKWY OH 44094
44095SKLDC34580,14820,34580 LAKELAND BLVD OH 44095
44105LMNMC1600H,14850,1600 HARVARD AVE OH 44105
44117CNTNN1150E,14908,1150 E 222ND ST OH 44117
4411WCRLFD1635M,14920,1635 MERWIN AVE OH 44113
44127VCTRY6100R,14943,6100 ROLAND AVE OH 44127
44142FSCNC20200,15021,20200 SHELDON RD OH 44142
44223GJNDS3783S,15073,3783 STATE RD OH 44223
44258RPBLC2628P,15121,2628 PEARL RD OH 44256
44280VLLYC804ST,15147,804 STEEL DR OH 44280
44281HYLDN9976R,15151,9976 RITTMAN RD OH 44281
44310SCHLM790ET,15190,790 E TALLMADGE AVE OH 44310
44410CNTRL3701W,15206,3701 WARREN MEADVILLE RD OH 44410
44460PTCLL1729S,15235,1729 S LINCOLN OH 44460
44483BLLNF2100G,15250,2100 GRISWOLD NE OH 44483
44601DFTNC411EA,15288,411 E KEYSTONE ST OH 44601
44657PCCRF3860U,15357,3860 UNION AVE. SE OH 44657
44711SHLND2408G,15454,2408 GAMBRINUS AVE SW OH 44706
4472WDBLDN35RCH,15461,350 ORCHARD AVE NE OH 44720
42261MCRCY609GA,13994,805 GARDNER LN KY 42261
43302MSDVT912CH,14313,912 CHEYNEY AVE OH 43302
43302WHRLP1300M,14321,1300 MARION-AGOSTA RD OH 43302
43348BLLMR6964S,14353,6964 ST RT 235 N OH 43348
4354WSNLSR1812M,14458,1812 MAGDA DR OH 43543
44012BFGDRMOORE,14643,550 MOORE RD OH 44012
44021TRYCH17040,14659,17040 RAPIDS RD OH 44021
44024CPLYM12080,14668,12080 RAVENNA RD OH 44024
44036LYRFN120FI,14692,120 FILBERT ST OH 44035
44077VRYSP205CH,14769,205 CHESTER ST OH 44077
4412WVTRNP945AL,14956,9450 ALLEN DR OH 44125
44131SNWMT8400E,14963,8400 E PLEASANT VALLEY DR OH 44131
44135KRKWD4855W,14967,4855 W 130TH ST OH 44135
44136RPBLC11288,14977,11288 ALAMEDA DR OH 44149
44139JYTCH6160C,14986,6160 COCHRAN RD OH 44139
44139SNWMT6060C,14997,"6050, 6060, 6090, & 6100 COCHRAN RD OH 44139"
44146MRCNS26300,15039,26300 MILES RD OH 44146
4424WDRMMD271PR,15101,271 PROGRESS BLVD OH 44240
4424WNSTLP93JEF,15103,9300 JEFFERSON STREET OH 44241
44266RTSTW5245S,15130,5245 S PROSPECT ST OH 44266
44280LVRPL88STE,15144,880 STEEL DR OH 44280
4428WMRCNG135US,15159,135 US RT 42 OH 44287
44301NTGRT1566F,15169,1566 FIRESTONE PKWY OH 44301
44430DNMNT400DI,15216,400 S DIEHL RD OH 44430
44482CPPRW4000M,15245,4000 MAHONING AVE NW OH 44483
44615FSNCR160SC,15302,160 SCIO RD SE OH 44615
44622NNCMP875HA,15314,875 HARGER ST OH 44622
44632TLDYNSTATE,15322,61 STATE RTE 43 N OH 44632
44663PNNHC2458S,15366,2458 SHADYVIEW RD OH 44663
4466WCHMSP9287S,15382,9287 SMUCKER RD OH 44667
44278CNDST170SO,15140,170 SOUTH AVE OH 44278
4430WMPRLL153EX,15184,1503 EXETER RD OH 44306
44646MNDCS1100N,15336,1100 NOVA DR SE OH 44646
40741CCNTM2CKIE,13741,200 COOKIE ST KY 40741
41042MBNCX6800I,13781,6800 INDUSTRAIL DR KY 41042
44102MRCNG11555,14826,11555 BEREA RD OH 44102
7313WKCBLC71SUT,26528,7100 S SUNNYLANE RD OK 73135
7314WSMCMN611CA,26538,6101 CAMILLE AVENUE OK 73149
74053NRTHSJCTHW,26724,7700 US-169 S OK 74053
73179MRCNN3400S,26547,3400 S COUNCIL RD OK 73179
7350WRGNSP931SW,26582,9301 SW KOCH ST. OK 73505
74015GRNYC5101B,26670,5101 N BIRD CREEK AVE OK 74015
74075BRLNC100WA,26750,100 W AIRPORT RD OK 74075
74107FRNTR4518W,26762,4518 W 56TH ST S OK 74107
74107SHLND3535W,26773,3535 W 21ST ST OK 74107
74012FRMNP1912W,26661,1912 W KENOSHA ST OK 74012
74014BLBLL8201E,26663,8201 E HWY 51 OK 74014
74015DVNCR1110W,26667,1110 W KEYSTONE AVE OK 74015
74033GRNCN6W158,26713,600 W 158TH ST S OK 74033
74107SNRFN1700S,26776,1700 S UNION OK 74107
7410WGCCMN951MH,26778,9501 E MOHAWK BLVD OK 74117
74116NVRLL445NG,26805,4045 N GARNETT RD OK 74116
74117NRDMS691NW,26812,6910 N WHIRLPOOL DR OK 74117
7411WCMNVR2666N,26817,2666 N. DARLINGTON OK 74115
7411WSTPLN16415,26831,16415 E MARSHALL ST OK 74116
74362PRTNTHUNTS,26907,5532 HUNT ST OK 74361
7440WGCCMS6NE43,26928,600 NE 43RD ST OK 74403
74447LLNCM35MIL,26940,4301 N WOOD DR OK 74447
74523JLNLMHC67B,26954,10 MILES E OF ANTLERS ON HWY 3 OK 74523
7465WLNTDS15NMA,26975,1500 N MAIN ST OK 74653
7470WCMCST584LD,26977,2353 E MAIN ST OK 74701
74733TXMTR350SF,26987,350 S FRANKLIN OK 74733
74951SSHDY3MILE,27025,3 MILES E OF JUNCTION 31 OK 74951
75006LCTRP1430C,27040,1430 CENTURY DR TX 75006
75038TCCRL1801H,27077,1800 HURD DR TX 75038
7503WLTTMR264ST,27081,2640 STATE HIGHWAY 276 TX 75032
7503WRVNGP515VA,27084,5150 VALLEY VIEW LN TX 75038
75060SCHNM111NN,27150,111 S NURSERY RD TX 75060
7506WQKRTM172CU,27174,1720 COUCH DR TX 75069
7506WVSPNX44EVI,27182,440 E VISTA RIDGE MALL DR TX 75067
7511WGRDNR281SP,27255,2801 SPUR 469 TX 75119
7515WPRCSN74WSI,27295,704 W SIMONDS RD TX 75159
75165CHVRN1601W,27305,1601 W HWY 287 BYPASS TX 75165
7516WBGTXT2975U,27316,20975 US HWY 80 E TX 75169
75229BLMNM11165,27381,11165 DENTON DR TX 75229
7568WPWLSH1187C,27620,1187 COUNTY RD 4865 TX 75686
75951LSNPCHWY19,27728,5110 HIGHWAY 190 EAST TX 75951
7596WCHMPN2312S,27739,2312 SE STALLINGS DR TX 75964
7600WWLLWP6222E,27761,6222 EAST I-20 TX 76008
7606WMDLTH61EAS,27880,610 EASTGATE RD TX 76065
7607WMLTCH115IL,27893,115 ILLINOIS LANE TX 76078
7630WWCHTF2LDBU,28086,200 OLD BURK HWY TX 76306
7654WFRTHD192MU,28150,1920 MURPHY ROAD TX 76544
7666WMXRDY93IND,28186,930 INDUSTRIAL BLVD TX 76667
77008GNRLL3530W,28283,3530 W 12TH ST TX 77008
77037CCNTM210WH,28393,210 W HELMS TX 77037
7703WPPLTN13639,28415,13639 ALDINE WESTFIELD RD. TX 77039
74127MPRFN2729W,26844,2729 CHARLES PAGE BLVD OK 74127
7442WCMPGRPBX29,26933,HWY 10 OK 74423
7453WSTNBR16395,26958,16395 COUNTY ROAD 3850 OK 74538
75006THGLD1900J,27046,1900 N JOSEY LN TX 75006
7504WJLDWN449AC,27115,4409 ACTION ST TX 75042
75050DSPLS1201A,27124,1201 AVE H E TX 75050
75050NRTHT1501W,27126,1501 W SHADY GROVE RD TX 75050
75062SPLTN2215C,27161,2215 CENTURY CIR TX 75062
7510WDBNMT52EAS,27231,5200 EAST STATE HIGHWAY 31 TX 75109
75119GNSTRNORTH,27241,2901 N KAUFMAN ST TX 75119
75119NTDCT301PL,27249,301 PLANT RD TX 75119
75137PNRFR627BI,27272,627 BIG STONE GAP RD TX 75137
7518WTXLKJ129LA,27342,12900 LAKE JUNE RD TX 75180
75234MGLBR13515,27394,13515 N. STEMMONS FREEWAY TX 75234
75236PRCCH4722B,27402,4722 BRONZE WAY TX 75236
75244RMXNC13524,27420,13524 WELCH RD TX 75244
75247WKSHL911GV,27426,9011 GOVERNORS ROW TX 75247
7525WLTTMR2861S,27435,2861 S BELT LINE RD TX 75253
75261GDNVT2001W,27436,2001 W AIRFIELD DR TX 75261
75401DWBRN1001E,27438,1001 ED RUTHERFORD DR TX 75402
7545WMDMRC224NF,27467,2024 N FRONTAGE RD TX 75455
7565WSBBQP126NF,27585,1206 N. FRISCO STREET TX 75652
75662LNSTR312MA,27591,3102 MAVERICK DR TX 75662
75702RXHDN705SO,27628,705 S LYONS ST TX 75701
75751RDMNNPOBOX,27650,3401 W CORSICANA ST TX 75751
75903JWLLH117NR,27704,1107 N RAGUET TX 75903
7590WNGLNF3935F,27709,3935 FM 326 TX 75901
75934CHMPNFARMR,27714,20125 E FM 942 TX 75934
7596WCPRPW2315E,27740,"2315 EAST STALLINGS, SOUTH LOOP 224 EAST TX 75961"
7600WGRDNR178BB,27753,178 BEAR CAT RD TX 76008
76012MTRPL428DO,27773,428 DODSON LAKE DR TX 76012
7601WRLNGTNWCRN,27784,NW CORNER AT INTERSECTION OF 109TH ST. AND JUSTISS DR. TX 76011
7606WKNNDL695HE,27876,6950 HENCO TX 76060
76106SYNTH510EC,27928,510 E CENTRAL AVE TX 76164
7610WTXPRT19SEL,27941,1900 SE LOOP 820 TX 76106
76110RRWPL3129M,27946,3129 MAY ST TX 76110
76134MLLRB7001S,27986,7001 SOUTH FWY TX 76134
7613WSNRGY371NS,27992,3701 N. SYLVANIA TX 76137
7620WDSCFS22WRT,28043,2200 WORTHINGTON DR TX 76207
7620WLTTMR1512I,28045,1512 I-35W TX 76207
76301NTDLC50151,28079,501 GALVESTON ST TX 76301
76354MRNFB1004A,28089,1004 AMERON RD TX 76354
76503THGLD3410L,28124,3410 LUCIUS MCCELVEY TX 76504
7652WFLRNC11151,28143,10975 WEST FM 487 TX 76527
76667LDNDS1618W,28185,1618 W HWY 84 TX 76667
76712CTRPL2TEXA,28216,2000 TEXAS CENTRAL PKWY TX 76712
7690WGDFLL46EAS,28249,460 E. KEARNEY BLVD TX 76908
7695WSTRLN1426U,28269,14206 US HIGHWAY 87 N TX 76951
77008NTNLF330W2,28285,330 W 25TH ST TX 77008
77015BLTXM1369I,28305,13609 INDUSTRIAL RD TX 77015
77043CRGLL2002B,28461,2002 BRITTMOORE RD TX 77043
7704WWRGRC561BR,28536,5610 BRYSTONE DR TX 77041
77054LLCHM9011E,28547,9011 E ALMEDA RD TX 77054
7708WNVRGS51NRT,28621,5100 N SAM HOUSTON PKWY W - 5130 N SAM HOUSTON PKWY W TX 77086
7709WWTHRF11939,28641,11939 ALDINE WESTFIELD RD TX 77093
7737WLBFST15786,28717,15786 STATE HIGHWAY 75 TX 77378
75061FRTLY900NO,27152,701 N WILDWOOD DR TX 75061
75080TWNST500WE,27192,500 W RENNER RD TX 75080
75226PLGRM2411F,27377,2411 FERRIS TX 75226
7540WSNBLT261WE,27448,2601 WEST KINGSLEY ROAD TX 75041
75662PHMNP16PWD,27592,2320 N STATE HWY 42 TX 75662
75668LNSTRHWY25,27596,6866 HIGHWAY 259 SOUTH TX 75668
7570WHLNDD2NFUL,27633,200 N FULLER AVE TX 75702
75844VLCRFHWY28,27685,175 COUNTY RD 2345 TX 75844
76009HLLBR8432S,27750,8432 S I-35 W TX 76009
76011NTRTR2800A,27767,2800 AVE E E TX 76011
76036ZTCMN400NO,27806,200 N BEVERLY TX 76036
76201MRRSN319EP,28034,319 E PRAIRIE ST TX 76201
7623WTXDCT197CU,28052,197 COUNTY ROAD 4227 TX 76234
7624WFSCTN361NI,28063,3601 N I-35 TX 76240
76705JBRNC25MAR,28198,2500 MARLIN HWY 6 TX 76705
7670WGHLSN3443G,28206,3443 GHOLSON RD TX 76705
7670WWCHTM71SLP,28209,701 S LOOP 340 TX 76706
